id,title,link,description,pubDate,source_id,category,country,language
1581,Brooklyn Beckham bị bóc mẽ khi làm đầu bếp: Để lẫn nút chai trong nồi thịt?,https://giadinh.suckhoedoisong.vn/brooklyn-beckham-bi-boc-me-khi-lam-dau-bep-de-lan-nut-chai-trong-noi-thit-172230331203223967.htm,"Mới đây, cậu cả nhà Beckham lại bị cư dân mạng bóc mẽ khi đăng ảnh nấu nướng, bởi trong nồi thịt có một chiếc nút chai, Brooklyn còn địu một chú chó con trước bụng trong khi nấu nướng.",2023-03-31 15:30:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1582,Hà Nội nghiên cứu phương án cho thuê vỉa hè theo giờ,https://giadinh.suckhoedoisong.vn/ha-noi-nghien-cuu-phuong-an-cho-thue-via-he-theo-gio-172230331204547217.htm,"Bí thư Thành uỷ Hà Nội Đinh Tiến Dũng yêu cầu đơn vị liên quan nghiên cứu phương án cho thuê, thu phí vỉa hè theo giờ, đồng thời bố trí điểm đỗ xe ở lòng đường tại những nơi phù hợp.",2023-03-31 14:45:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1583,Văn Toàn dính chấn thương ở Hàn Quốc,https://thethao247.vn/438-van-toan-dinh-chan-thuong-o-han-quoc-d282875.html,Tiền đạo Văn Toàn nhiều khả năng phải nghỉ 2-6 tuần sau chấn thương lật cổ chân trong buổi tập mới đây với Seoul E-Land FC.,2023-03-31 14:45:00,thethao247,sports,Vietnam,Vietnamese
1584,TP.HCM 1 – 1 (luân lưu 0-3) BRVT: Ó biển gây địa chấn trên sân Thống Nhất,https://bongdaplus.vn/cup-quoc-gia/tp-hcm-1-1-luan-luu-0-3-brvt-o-bien-gay-dia-chan-tren-san-thong-nhat-3949982303.html,"Lực lượng toàn cầu thủ trẻ, nên chẳng ai nghĩ BRVT sẽ thắng TP.HCM trong trận đấu này. Thế nhưng, đội bóng Ó biển đã tạo nên cơn địa chấn trên sân Thống Nhất.",2023-03-31 14:41:22,bongdaplus,sports,Vietnam,Vietnamese
1585,"""Cảnh sát hình sự"" Hoa Thúy: ""Anh Tùng Dương lấy vợ 4, tôi vừa mừng vừa lo""",https://giadinh.suckhoedoisong.vn/canh-sat-hinh-su-hoa-thuy-anh-tung-duong-lay-vo-4-toi-vua-mung-vua-lo-172230331202918076.htm,"""Anh Tùng Dương lấy vợ 4, tôi chỉ có cảm giác duy nhất đó là vừa mừng vừa lo... Tôi cũng nói rằng: ""Anh phải giữ hạnh phúc thật chặt đấy nhé! Đừng để tuột mất một lần nữa"""", NSƯT Hoa Thúy nói.",2023-03-31 14:28:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1586,HLV Ten Hag: 'Tôi không phải Harry Potter',https://thethao247.vn/415-hlv-ten-hag-toi-khong-phai-harry-potter-d282874.html,HLV Ten Hag mới đây đã chia sẻ bí quyết giúp tiền đạo Marcus Rashford chơi thăng hoa trong màu áo MU mùa này.,2023-03-31 14:12:00,thethao247,sports,Vietnam,Vietnamese
1587,Người cha mắc ung thư đã qua đời để lại 2 con khuyết tật,https://giadinh.suckhoedoisong.vn/nguoi-cha-mac-ung-thu-da-qua-doi-de-lai-2-con-khuyet-tat-172230331204726413.htm,"GĐXH – Bệnh tình quá nặng, anh Lý Văn Hai đã không thể qua khỏi. 2 con nhỏ của anh hiện tại cũng đã nhận được sự giúp đỡ của những tấm lòng hảo tâm.",2023-03-31 13:54:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1588,Tết Thanh minh 2023 là ngày nào?,https://giadinh.suckhoedoisong.vn/tet-thanh-minh-2023-la-ngay-nao-172230331204329889.htm,Tết Thanh minh là ngày đầu tiên của tiết Thanh minh. Tết Thanh minh 2023 nhằm ngày 5/4 dương lịch.,2023-03-31 13:43:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1589,Bắt giam người con trai chém bố tử vong vì không lấy được sổ đỏ,https://giadinh.suckhoedoisong.vn/bat-giam-nguoi-con-trai-chem-bo-tu-vong-vi-khong-lay-duoc-so-do-172230331203848148.htm,"Công an tỉnh Lạng Sơn đã khởi tố vụ án, khởi tố bị can và bắt tạm giam Hoàng Mạnh Hùng (SN 1973, trú thôn Nhân Hòa, xã Hoàng Văn Thụ, huyện Văn Lãng) về hành vi giết người.",2023-03-31 13:38:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1590,"Hàn Quốc muốn tăng giờ làm việc lên 69 giờ/tuần: Người dân chán nản, không biết làm sao để cân bằng cuộc sống",https://giadinh.suckhoedoisong.vn/han-quoc-muon-tang-gio-lam-viec-len-69-gio-tuan-nguoi-dan-chan-nan-khong-biet-lam-sao-de-can-bang-cuoc-song-172230322063040232.htm,"Việc nâng số giờ làm việc trong tuần có thể được xem là cách giải quyết cho tình trạng thiếu lao động ở Hàn Quốc do tỷ lệ sinh đang giảm thấp nhất thế giới và dân số già chiếm phần lớn. Mặc dù vậy, động thái này cũng hứng chịu những ý kiến trái chiều.",2023-03-31 13:30:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1591,Băng cướp nhí Hải Phòng vừa bị Công an TP. Thái Bình bắt giữ,https://giadinh.suckhoedoisong.vn/bang-cuop-nhi-hai-phong-vua-bi-cong-an-tp-thai-binh-bat-giu-172230331200207123.htm,"GĐXH - Khi gặp người đi đường trên các đoạn đường vắng, các đối tượng chặn xe cướp tài sản. Nếu bị hại chống trả sẽ gây thương tích bằng dao, phóng lợn và các vũ khí, công cụ hỗ trợ mang theo...",2023-03-31 13:29:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1592,Đỗ Mỹ Linh lần đầu hé lộ những khoảnh khắc hài hước của ông xã chủ tịch,https://giadinh.suckhoedoisong.vn/do-my-linh-lan-dau-he-lo-nhung-khoanh-khac-hai-huoc-cua-ong-xa-chu-tich-172230331202600795.htm,"Khác với hình tượng chủ tịch đĩnh đạc trong công việc, ông xã của Đỗ Mỹ Linh lại cực kỳ 'nhí nhố' khi ở bên vợ.",2023-03-31 13:25:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1593,"Nói đúng tên, thông báo 'ba bị tai nạn' lừa học sinh tại Đà Nẵng",https://giadinh.suckhoedoisong.vn/noi-dung-ten-thong-bao-ba-bi-tai-nan-lua-hoc-sinh-tai-da-nang-172230331202430288.htm,"Đối tượng nói đúng tên ba của học sinh, sau đó thông báo ""ba con bị tai nạn, chú sẽ chở con đến gặp ba..."".",2023-03-31 13:24:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1594,"18 học sinh bị ngộ độc sau khi uống trà sữa, ăn trái cây lắc",https://giadinh.suckhoedoisong.vn/18-hoc-sinh-bi-ngo-doc-sau-khi-uong-tra-sua-an-trai-cay-lac-172230331202337498.htm,"Sau 15 phút uống trà sữa và ăn trái cây lắc, 18 học sinh ở Quảng Nam có triệu chứng đau đầu, nôn mửa và được đưa đi cấp cứu tại bệnh viện.",2023-03-31 13:23:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1595,AFF ra quyết định khiến U23 Việt Nam bất lợi lớn tại giải khu vực,https://thethao247.vn/402-aff-ra-quyet-dinh-khien-u23-viet-nam-bat-loi-lon-tai-giai-khu-vuc-d282866.html,U23 Việt Nam sẽ phải đối diện với lịch thi đấu dày đặc vào giai đoạn cuối năm sau khi AFF công bố thời gian tổ chức giải vô địch U23 Đông Nam Á.,2023-03-31 13:15:00,thethao247,sports,Vietnam,Vietnamese
1596,"HLV Ten Hag báo tin vui, xác định luôn vụ MU mua 'họng pháo' mới",https://thethao247.vn/415-hlv-ten-hag-bao-tin-vui-xac-dinh-luon-vu-mu-mua-hong-phao-moi-d282872.html,"HLV Erik Ten Hag mới đây đã tiết lộ một số thông tin liên quan đến lực lượng của MU, đặc biệt là ở vị trí tiền đạo.",2023-03-31 13:15:00,thethao247,sports,Vietnam,Vietnamese
1597,"Dọa tung ảnh ""nhạy cảm"" lên mạng xã hội, nam thanh niên bị bắt khi đang nhận tiền",https://giadinh.suckhoedoisong.vn/doa-tung-anh-nhay-cam-len-mang-xa-hoi-nam-thanh-nien-bi-bat-khi-dang-nhan-tien-172230331181127023.htm,"GĐXH - Sau khi lấy được điện thoại của nạn nhân, đối tượng An dùng chính điện thoại vừa chiếm đoạt được nhắn tin qua zalo cho nạn nhân, đòi tiền chuộc. Nếu không đưa tiền, đối tượng sẽ tung ảnh ""nhạy cảm"" của anh H. lên mạng xã hội.",2023-03-31 13:12:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1598,Cách kho cá của người Hàn Quốc ăn lạ miệng và hao cơm,https://giadinh.suckhoedoisong.vn/cach-kho-ca-cua-nguoi-han-quoc-an-la-mieng-va-hao-com-172230329064412029.htm,"Cá thu mang hương vị biển cả tươi ngon, mềm thơm kết hợp với khoai tây và gia vị cay cay nóng hổi ăn với cơm thì bao nhiêu cũng hết.",2023-03-31 13:00:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1599,MU nhắm thủ môn Dortmund thay De Gea,https://bongdaplus.vn/tin-chuyen-nhuong-mu/mu-nham-thu-mon-dortmund-thay-de-gea-3949922303.html,"Phòng trường hợp David de Gea không gia hạn, Man United đã lên sẵn danh sách những ứng viên thay thế với cái tên nổi bật nhất là Gregor Kobel.",2023-03-31 12:39:41,bongdaplus,sports,Vietnam,Vietnamese
1600,Nhiều phụ nữ Mỹ mất sạch tiền vì 'người tình soái ca' trên mạng,https://giadinh.suckhoedoisong.vn/nhieu-phu-nu-my-mat-sach-tien-vi-nguoi-tinh-soai-ca-tren-mang-172230328224843092.htm,"Lừa tình qua mạng đang bùng nổ, chúng thường bắt đầu trên Facebook hoặc Instagram khiến người Mỹ thiệt hại hàng tỷ USD.",2023-03-31 12:32:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1601,"5 mẫu áo giúp style công sở thêm trẻ trung, chuẩn thanh lịch",https://giadinh.suckhoedoisong.vn/5-mau-ao-giup-style-cong-so-them-tre-trung-chuan-thanh-lich-17223032016262967.htm,"Sắm 5 mẫu áo này, style công sở sẽ được trẻ hóa.",2023-03-31 12:12:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1602,Tổng hợp 2 trận đấu sơ loại Cúp QG 2023: Long An và Phù Đổng giành chiến thắng,https://bongdaplus.vn/cup-quoc-gia/tong-hop-2-tran-dau-so-loai-cup-qg-2023-long-an-va-phu-dong-gianh-chien-thang-3949912303.html,"Với kinh nghiệm dày dặn, nên chủ nhà Long An giành chiến thắng trước Bình Phước là không lạ. Ngược lại, chiến thắng của Phù Đổng trước Hoà Bình khá bất ngờ.",2023-03-31 12:08:03,bongdaplus,sports,Vietnam,Vietnamese
1603,"Đào chánh 'Lôi vũ': Bỏ nghề vì mắt mờ chân chậm, tuổi 76 hai vợ chồng sống tằn tiện",https://giadinh.suckhoedoisong.vn/dao-chanh-loi-vu-bo-nghe-vi-mat-mo-chan-cham-tuoi-76-hai-vo-chong-song-tan-tien-172230319105426514.htm,"GĐXH - Ở tuổi 80, NSƯT Thanh Nguyệt và ông xã Quốc Nhĩ đã phải rời bỏ sân khấu vì sức khỏe sa sút. Trong căn nhà nhỏ, hai vợ chồng lủi thủi chăm sóc nhau tuổi xế chiều.",2023-03-31 12:00:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1604,"Hoàng Thùy Linh: Công danh tuổi U40 nở rộ, trải qua tổn thương mong được hạnh phúc",https://giadinh.suckhoedoisong.vn/hoang-thuy-linh-cong-danh-tuoi-u40-no-ro-trai-qua-ton-thuong-mong-duoc-hanh-phuc-172230331153038795.htm,"GĐXH - Hoàng Thùy Linh ở tuổi U40, cô đã gặt hái được nhiều thành công. Cô hết ""phá đảo"" Làn sóng xanh và mới đây tiếp tục lập hat-trick trong giải Công hiến.",2023-03-31 12:00:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1605,"4 thay đổi trên bàn tay ngầm cảnh báo nguy cơ mắc bệnh gan, biết sớm để phòng tránh cũng chưa muộn",https://giadinh.suckhoedoisong.vn/4-thay-doi-tren-ban-tay-ngam-canh-bao-nguy-co-mac-benh-gan-biet-som-de-phong-tranh-cung-chua-muon-17223033022005231.htm,"Gan được xem là một cơ quan rất đặc biệt, nó làm việc âm thầm trong cơ thể con người. Đây cũng là cơ quan duy nhất không có dây thần kinh đau trong cơ thể con người. Một khi gan bị tổn thương, nó sẽ âm thầm chịu đựng và tự khắc phục cho đến khi bạn phát hiện ra thì triệu chứng đã chuyển nặng.",2023-03-31 12:00:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1606,Bố mẹ vợ muối mặt khi con gái bị con rể vạch mặt ngoại tình với sếp ngay giữa đám cưới,https://giadinh.suckhoedoisong.vn/bo-me-vo-muoi-mat-khi-con-gai-bi-con-re-vach-mat-ngoai-tinh-voi-sep-ngay-giua-dam-cuoi-172230331095915726.htm,"GĐXH - Chú rể lấy trong túi ra những tấm hình, chụp lại từng cảnh tượng ngoại tình của cô dâu và sếp,",2023-03-31 11:55:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1607,Có thể xử lý hình sự nếu tiêu cực trong việc hai vợ chồng bấm được 4 biển số siêu đẹp?,https://giadinh.suckhoedoisong.vn/co-the-xu-ly-hinh-su-neu-tieu-cuc-trong-viec-hai-vo-chong-bam-duoc-4-bien-so-sieu-dep-172230331182455054.htm,"GĐXH - Việc một người bấm được hai biển số siêu đẹp liền lúc là chuyện hiếm gặp. Do vậy, trường hợp hai vợ chồng cùng lúc bấm biển cho 4 chiếc xe mà tất cả biển số bấm được đều siêu đẹp thì người dân nghi ngờ không phải ""bấm ngẫu nhiên"" là có cơ sở.",2023-03-31 11:47:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1608,"Dự báo thời tiết ngày mai (1/4): Bắc Bộ, Trung Bộ có mưa phùn và sương mù trước khi đón nắng nóng",https://giadinh.suckhoedoisong.vn/du-bao-thoi-tiet-ngay-mai-1-4-bac-bo-trung-bo-co-mua-phun-va-suong-mu-truoc-khi-don-nang-nong-17223033118154496.htm,"GĐXH - Thời tiết ngày mai (1/4), Bắc Bộ và Trung Bộ nhiều mây, sáng sớm có mưa phùn và sương mù. Đêm và sáng trời lạnh. Tây Nguyên và Nam Bộ ban ngày trời nắng nóng, chiều tối xảy ra mưa dông trái mùa. Chi tiết thời tiết ngày mai thế nào?",2023-03-31 11:30:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1609,ĐT nữ Việt Nam: Hành trình lên đỉnh 'Himalaya' World Cup bắt đầu từ Nepal,https://bongdaplus.vn/bong-da-nu-viet-nam/dt-nu-viet-nam-hanh-trinh-len-dinh-himalaya-world-cup-bat-dau-tu-nepal-3949432303.html,"Phó Chủ tịch VFF - Trần Anh Tú ví von: “Nepal là xuất phát điểm cho những ai muốn chinh phục đỉnh Himalaya. Thật trùng hợp khi ĐT nữ Việt Nam lại bắt đầu hành trình hướng đến đỉnh cao của bóng đá thế giới trong năm 2023, cũng chính từ Nepal”.",2023-03-31 11:22:27,bongdaplus,sports,Vietnam,Vietnamese
1610,"HLV Shin Tae Yong không từ chức, muốn dẫn ĐT Indonesia dự World Cup 2026",https://bongdaplus.vn/cac-doi-tuyen-tre-viet-nam/hlv-shin-tae-yong-khong-tu-chuc-muon-dan-dat-dt-indonesia-du-world-cup-2026-3949792303.html,"Theo Bola, HLV Shin Tae Yong sẽ gia hạn hợp đồng và cùng ĐT Indonesia giành vé dự World Cup 2026, thay vì từ chức sau cú sốc không được dự U20 World Cup 2023.",2023-03-31 11:11:49,bongdaplus,sports,Vietnam,Vietnamese
1611,Gia sản giàu có của nữ diễn viên từng thuê thiết kế riêng 100 bộ quần áo để đóng phim VTV,https://giadinh.suckhoedoisong.vn/gia-san-giau-co-cua-nu-dien-vien-tung-thue-thiet-ke-rieng-100-bo-quan-ao-de-dong-phim-vtv-172230331090553851.htm,Lã Thanh Huyền từng khiến nhiều người ngỡ ngàng khi khoe bộ sưu tập nhẫn kim cương trị giá hàng trăm tỷ đồng.,2023-03-31 11:00:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1612,"Bất ngờ lý do 2 phụ nữ đập cửa kính, đột nhập nhà dân trộm 3 cây vàng",https://giadinh.suckhoedoisong.vn/bat-ngo-ly-do-2-phu-nu-dap-cua-kinh-dot-nhap-nha-dan-trom-3-cay-vang-17223033114542631.htm,"Đến bệnh viện thăm con bạn ốm, nghe bạn kể hoàn cảnh gia đình khó khăn, người phụ nữ 46 tuổi rủ bạn đi trộm lấy tiền tiêu xài.",2023-03-31 10:53:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1613,"Xe máy ""huyền thoại"" từng khiến dân Việt mê mẩn: Honda Cub 81 ""kim vàng giọt lệ"" hot tận bây giờ, rao bán hơn trăm triệu đồng",https://giadinh.suckhoedoisong.vn/xe-may-huyen-thoai-tung-khien-dan-viet-me-man-honda-cub-81-kim-vang-giot-le-hot-tan-bay-gio-rao-ban-hon-tram-trieu-dong-172230331095027123.htm,"GĐXH - Cách đây vài chục năm, sở hữu chiếc xe Honda Cub 81 cũng giống như bây giờ có chiếc xe hơi, bởi Super Cub 81 “kim vàng giọt lệ” đã từng được xem là một trong những huyền thoại của Honda nói riêng và lịch sử xe máy nói chung.",2023-03-31 10:51:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1614,"Vụ mất tích bí ẩn nổi tiếng nhất nước Anh bất ngờ có diễn biến mới sau 16 năm, cả nước hồi hộp chờ đợi kết quả kiểm tra ADN",https://giadinh.suckhoedoisong.vn/vu-mat-tich-bi-an-noi-tieng-nhat-nuoc-anh-bat-ngo-co-dien-bien-moi-sau-16-nam-ca-nuoc-hoi-hop-cho-doi-ket-qua-kiem-tra-adn-172230322062624585.htm,Một cô gái đã tự tin tuyên bố mình chính là Madeleine McCann - nạn nhân trong vụ bắt cóc gây rúng động nước Anh vào năm 2007.,2023-03-31 10:25:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
1615,"Chi 2,72 tỷ USD nhập khẩu, tôm cua 'ngoại' tràn ngập chợ Việt",https://giadinh.suckhoedoisong.vn/chi-272-ty-usd-nhap-khau-tom-cua-ngoai-tran-ngap-cho-viet-172230329141626139.htm,"Dân Việt mạnh tay chi tiền mua ăn, nhập khẩu thuỷ sản trong năm 2022 lập kỷ lục, đạt 2,72 tỷ USD. Thời điểm này, tôm cua ''ngoại'' cũng tràn ngập chợ Việt.",2023-03-31 10:15:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
